V1	V2
SOAP.k45.scaffold77550	GO:0003924;GO:0005525;GO:0007165;GO:0016020
SOAP.k45.scaffold77655	unknown
SOAP.k45.scaffold77667	GO:0000139
SOAP.k45.scaffold77693	unknown
SOAP.k45.scaffold77704	unknown
SOAP.k45.scaffold78036	unknown
SOAP.k45.scaffold78091	unknown
SOAP.k45.scaffold78341	GO:0003676
SOAP.k45.scaffold78511	GO:0003779;GO:0005769;GO:0034314;GO:0043014;GO:0071203
SOAP.k45.scaffold78543	GO:0005515
SOAP.k45.scaffold7862	unknown
SOAP.k45.scaffold78620	unknown
SOAP.k45.scaffold78711	GO:0005515;GO:0005654;GO:0031966
SOAP.k45.scaffold78902	GO:0003777;GO:0005524;GO:0007018;GO:0008017
SOAP.k45.scaffold78917	unknown
SOAP.k45.scaffold78951	unknown
SOAP.k45.scaffold79246	unknown
SOAP.k45.scaffold79453	GO:0003735;GO:0005840;GO:0006412
SOAP.k45.scaffold79492	GO:0000302;GO:0006629
SOAP.k45.scaffold79507	GO:0016021
SOAP.k45.scaffold7988	unknown
SOAP.k45.scaffold79994	GO:0008270
SOAP.k45.scaffold80054	unknown
SOAP.k45.scaffold80135	GO:0004308
SOAP.k45.scaffold80289	GO:0006556;GO:0048269;GO:0048270;GO:0050790
SOAP.k45.scaffold80301	GO:0005737;GO:0070286
SOAP.k45.scaffold80316	GO:0016021
SOAP.k45.scaffold80333	GO:0016021;GO:0052689
SOAP.k45.scaffold80356	unknown
SOAP.k45.scaffold80702	unknown
SOAP.k45.scaffold80773	GO:0004222;GO:0006508;GO:0008270;GO:0031012
SOAP.k45.scaffold81099	GO:0016740
SOAP.k45.scaffold81159	unknown
SOAP.k45.scaffold81214	unknown
SOAP.k45.scaffold81349	GO:0006807
SOAP.k45.scaffold81377	unknown
SOAP.k45.scaffold81549	unknown
SOAP.k45.scaffold81595	unknown
SOAP.k45.scaffold81605	GO:0003723
SOAP.k45.scaffold81710	unknown
SOAP.k45.scaffold81867	unknown
SOAP.k45.scaffold81917	GO:0007015;GO:0030674;GO:0051015
SOAP.k45.scaffold81970	unknown
SOAP.k45.scaffold82199	unknown
SOAP.k45.scaffold82223	GO:0005515
SOAP.k45.scaffold82329	GO:0005524;GO:0016021;GO:0042626;GO:0055085
SOAP.k45.scaffold82688	GO:0008654;GO:0016020;GO:0016780
SOAP.k45.scaffold83212	GO:0003676;GO:0015074
SOAP.k45.scaffold83215	unknown
SOAP.k45.scaffold83351	GO:0016021
SOAP.k45.scaffold83447	GO:0006479;GO:0008168
SOAP.k45.scaffold83491	unknown
SOAP.k45.scaffold83537	unknown
SOAP.k45.scaffold83663	GO:0005975;GO:0016773
SOAP.k45.scaffold83764	unknown
SOAP.k45.scaffold83831	unknown
SOAP.k45.scaffold84009	unknown
SOAP.k45.scaffold84146	GO:0008083;GO:0016020
SOAP.k45.scaffold84227	GO:0005515
SOAP.k45.scaffold843	unknown
SOAP.k45.scaffold84309	unknown
SOAP.k45.scaffold84596	unknown
SOAP.k45.scaffold84617	unknown
SOAP.k45.scaffold84982	GO:0003779;GO:0007015;GO:0017048
SOAP.k45.scaffold84998	unknown
SOAP.k45.scaffold85102	GO:0004867;GO:0005515;GO:0005576
SOAP.k45.scaffold85104	unknown
SOAP.k45.scaffold85238	GO:0005515
SOAP.k45.scaffold85486	unknown
SOAP.k45.scaffold85539	unknown
SOAP.k45.scaffold85698	unknown
SOAP.k45.scaffold85721	unknown
SOAP.k45.scaffold85725	GO:0006814;GO:0006885;GO:0015385;GO:0016021;GO:0055085
SOAP.k45.scaffold85892	unknown
SOAP.k45.scaffold86013	GO:0003899;GO:0006351;GO:0046983
SOAP.k45.scaffold86023	unknown
SOAP.k45.scaffold86125	GO:0009058;GO:0016740;GO:0016788
SOAP.k45.scaffold86276	unknown
SOAP.k45.scaffold86393	GO:0008270
SOAP.k45.scaffold86427	GO:0005515
SOAP.k45.scaffold86483	unknown
SOAP.k45.scaffold86686	unknown
SOAP.k45.scaffold86742	GO:0004181;GO:0006508;GO:0008270
SOAP.k45.scaffold86864	unknown
SOAP.k45.scaffold86871	GO:0005509
SOAP.k45.scaffold87102	GO:0004930;GO:0007186;GO:0016021
SOAP.k45.scaffold87390	GO:0003727;GO:0006417
SOAP.k45.scaffold87421	GO:0000346;GO:0005515;GO:0006406;GO:0008284;GO:0016607;GO:0031062;GO:0031124;GO:0036464;GO:0051096
SOAP.k45.scaffold87636	GO:0051015
SOAP.k45.scaffold87649	unknown
SOAP.k45.scaffold87930	unknown
SOAP.k45.scaffold8797	GO:0004820;GO:0005524;GO:0005739;GO:0006260;GO:0006281;GO:0006426
SOAP.k45.scaffold88128	unknown
SOAP.k45.scaffold88447	unknown
SOAP.k45.scaffold88467	GO:0008146
SOAP.k45.scaffold88572	unknown
SOAP.k45.scaffold88636	unknown
SOAP.k45.scaffold88998	GO:0003676
SOAP.k45.scaffold89229	unknown
SOAP.k45.scaffold89333	unknown
SOAP.k45.scaffold89384	unknown
SOAP.k45.scaffold89986	GO:0006006;GO:0016620;GO:0050661;GO:0051287;GO:0055114
SOAP.k45.scaffold90066	unknown
SOAP.k45.scaffold90308	unknown
SOAP.k45.scaffold9095	GO:0005515;GO:0007165
SOAP.k45.scaffold91095	GO:0008168;GO:0016706;GO:0032259;GO:0055114
SOAP.k45.scaffold91541	GO:0008270
SOAP.k45.scaffold91555	unknown
SOAP.k45.scaffold91631	GO:0044237
SOAP.k45.scaffold917	unknown
SOAP.k45.scaffold91728	GO:0003735;GO:0006412;GO:0015934
SOAP.k45.scaffold91874	GO:0006629;GO:0030729
SOAP.k45.scaffold91962	GO:0007165
SOAP.k45.scaffold92012	GO:0003883;GO:0006241
SOAP.k45.scaffold92034	unknown
SOAP.k45.scaffold92052	GO:0008146
SOAP.k45.scaffold92122	unknown
SOAP.k45.scaffold92201	unknown
SOAP.k45.scaffold92252	GO:0004114;GO:0005515;GO:0007165
SOAP.k45.scaffold92347	GO:0003676
SOAP.k45.scaffold92363	GO:0005515
SOAP.k45.scaffold92401	unknown
SOAP.k45.scaffold92760	GO:0004672
SOAP.k45.scaffold93097	unknown
SOAP.k45.scaffold93255	unknown
SOAP.k45.scaffold93398	unknown
SOAP.k45.scaffold93662	GO:0001522;GO:0003723;GO:0006396;GO:0009982
SOAP.k45.scaffold93877	GO:0005515
SOAP.k45.scaffold93999	GO:0004553;GO:0005975
SOAP.k45.scaffold94152	unknown
SOAP.k45.scaffold94205	unknown
SOAP.k45.scaffold94251	GO:0004930;GO:0007186;GO:0016021
SOAP.k45.scaffold94362	unknown
SOAP.k45.scaffold9438	GO:0005515;GO:0008191
SOAP.k45.scaffold94457	unknown
SOAP.k45.scaffold94649	GO:0004222;GO:0006508;GO:0008270;GO:0031012
SOAP.k45.scaffold94719	unknown
SOAP.k45.scaffold9495	GO:0005515
SOAP.k45.scaffold95042	unknown
SOAP.k45.scaffold95124	unknown
SOAP.k45.scaffold9515	unknown
SOAP.k45.scaffold95167	GO:0016758
SOAP.k45.scaffold95219	unknown
SOAP.k45.scaffold95265	unknown
SOAP.k45.scaffold95277	unknown
SOAP.k45.scaffold95366	unknown
SOAP.k45.scaffold95398	unknown
SOAP.k45.scaffold95737	unknown
SOAP.k45.scaffold95893	unknown
SOAP.k45.scaffold96271	unknown
SOAP.k45.scaffold96273	unknown
SOAP.k45.scaffold96496	unknown
SOAP.k45.scaffold96682	unknown
SOAP.k45.scaffold96696	unknown
SOAP.k45.scaffold96844	unknown
SOAP.k45.scaffold96853	GO:0004364;GO:0005515;GO:0005737
SOAP.k45.scaffold97092	GO:0004930;GO:0007166;GO:0007186;GO:0016021
SOAP.k45.scaffold97129	unknown
SOAP.k45.scaffold97243	GO:0003824
SOAP.k45.scaffold9742	GO:0005739
SOAP.k45.scaffold9753	unknown
SOAP.k45.scaffold9772	unknown
SOAP.k45.scaffold97720	unknown
SOAP.k45.scaffold97748	GO:0004725;GO:0035335
SOAP.k45.scaffold97772	unknown
SOAP.k45.scaffold98167	GO:0000723;GO:0003677
SOAP.k45.scaffold98205	unknown
SOAP.k45.scaffold98549	GO:0003824;GO:0030170
SOAP.k45.scaffold98694	unknown
SOAP.k45.scaffold98769	GO:0042981
SOAP.k45.scaffold98950	GO:0000470;GO:0003723;GO:0003735;GO:0006412;GO:0016021;GO:0022625
SOAP.k45.scaffold99087	GO:0005783;GO:0016021
SOAP.k45.scaffold99204	unknown
SOAP.k45.scaffold99229	unknown
SOAP.k45.scaffold99235	unknown
SOAP.k45.scaffold99272	GO:0005768;GO:0006886;GO:0008565
SOAP.k45.scaffold99292	GO:0003777;GO:0005524;GO:0007018;GO:0008017
SOAP.k45.scaffold99310	unknown
SOAP.k45.scaffold99317	unknown
SOAP.k45.scaffold99331	unknown
SOAP.k45.scaffold99411	GO:0005515
SOAP.k45.scaffold99439	unknown
SOAP.k45.scaffold99604	GO:0005515;GO:0007165
SOAP.k45.scaffold99765	GO:0004930;GO:0007186;GO:0016021
SOAP.k45.scaffold99875	GO:0006995;GO:0010508;GO:0032007;GO:0034198;GO:1990130;GO:2000785
SOAP.k45.scaffold9991	unknown
SOAP.k55.C1366010	unknown
SOAP.k55.C1387933	unknown
SOAP.k55.C1394263	unknown
SOAP.k55.C1404581	unknown
SOAP.k55.C1404795	unknown
SOAP.k55.C1406335	unknown
SOAP.k55.C1419103	unknown
SOAP.k55.C1421033	unknown
SOAP.k55.C1429872	unknown
SOAP.k55.C1430332	unknown
SOAP.k55.C1430908	unknown
SOAP.k55.C1431386	unknown
SOAP.k55.C1442992	unknown
SOAP.k55.C1443380	unknown
SOAP.k55.C1447543	unknown
SOAP.k55.C1447977	unknown
SOAP.k55.C1449945	unknown
SOAP.k55.C1468547	unknown
SOAP.k55.C1471347	unknown
SOAP.k55.C1480349	unknown
SOAP.k55.C1480975	unknown
SOAP.k55.C1482377	unknown
SOAP.k55.C1486105	unknown
SOAP.k55.C1489156	unknown
SOAP.k55.C1492823	unknown
SOAP.k55.C1507014	unknown
SOAP.k55.C1507752	unknown
SOAP.k55.C1512998	unknown
SOAP.k55.C1513240	unknown
SOAP.k55.C1517940	unknown
SOAP.k55.C1529562	unknown
SOAP.k55.C1531236	unknown
SOAP.k55.C1532520	unknown
SOAP.k55.C1533710	unknown
SOAP.k55.C1543954	unknown
SOAP.k55.C1547824	unknown
SOAP.k55.C1547968	unknown
SOAP.k55.C1551924	unknown
SOAP.k55.C1552644	unknown
SOAP.k55.C1553662	unknown
SOAP.k55.C1555038	unknown
SOAP.k55.C1557636	unknown
SOAP.k55.C1559096	unknown
SOAP.k55.C1559846	unknown
SOAP.k55.C1563234	unknown
SOAP.k55.C1565378	unknown
SOAP.k55.C1567014	unknown
SOAP.k55.C1567978	unknown
SOAP.k55.C1575592	unknown
SOAP.k55.C1578338	unknown
SOAP.k55.C1581662	unknown
SOAP.k55.C1581966	unknown
SOAP.k55.C1584328	unknown
SOAP.k55.C1585380	unknown
SOAP.k55.C1590256	unknown
SOAP.k55.C1591908	unknown
SOAP.k55.C1592474	unknown
SOAP.k55.C1594054	unknown
SOAP.k55.C1600452	unknown
SOAP.k55.C1604278	unknown
SOAP.k55.C1604380	unknown
SOAP.k55.C1607014	unknown
SOAP.k55.C1608314	unknown
SOAP.k55.C1608740	unknown
SOAP.k55.C1615570	unknown
SOAP.k55.C1623836	unknown
SOAP.k55.C1630054	unknown
SOAP.k55.C1634452	unknown
SOAP.k55.C1635330	unknown
SOAP.k55.C1638878	unknown
SOAP.k55.C1639312	unknown
SOAP.k55.C1643056	unknown
SOAP.k55.C1646938	unknown
SOAP.k55.C1648842	unknown
SOAP.k55.C1652747	unknown
SOAP.k55.C1655695	unknown
SOAP.k55.C1657373	unknown
SOAP.k55.C1660619	unknown
SOAP.k55.C1661203	unknown
SOAP.k55.C1661985	unknown
SOAP.k55.C1662817	unknown
SOAP.k55.C1667049	unknown
SOAP.k55.C1672591	unknown
SOAP.k55.C1673513	unknown
SOAP.k55.C1677975	unknown
SOAP.k55.C1684859	unknown
SOAP.k55.C1685319	unknown
SOAP.k55.C1685337	unknown
SOAP.k55.C1689271	unknown
SOAP.k55.C1691547	unknown
SOAP.k55.C1701045	unknown
SOAP.k55.C1702178	unknown
SOAP.k55.C1705026	unknown
SOAP.k55.C1705644	unknown
SOAP.k55.C1713636	unknown
SOAP.k55.C1714040	unknown
SOAP.k55.C1714086	unknown
SOAP.k55.C1715334	unknown
SOAP.k55.C1717374	unknown
SOAP.k55.C1720644	unknown
SOAP.k55.C1722118	unknown
SOAP.k55.C1731596	unknown
SOAP.k55.C1731906	unknown
SOAP.k55.C1733992	unknown
SOAP.k55.C1734256	unknown
SOAP.k55.C1737098	unknown
SOAP.k55.C1737546	unknown
SOAP.k55.C1737750	unknown
SOAP.k55.C1741904	unknown
SOAP.k55.C1743360	unknown
SOAP.k55.C1746172	unknown
SOAP.k55.C1749826	unknown
SOAP.k55.C1756142	unknown
SOAP.k55.C1760589	unknown
SOAP.k55.C1760629	unknown
SOAP.k55.C1763459	unknown
SOAP.k55.C1763511	unknown
SOAP.k55.C1768688	unknown
SOAP.k55.C1768934	unknown
SOAP.k55.C1769984	unknown
SOAP.k55.C1770064	unknown
SOAP.k55.C1771986	unknown
SOAP.k55.C1772924	unknown
SOAP.k55.C1773613	unknown
SOAP.k55.C1775535	unknown
SOAP.k55.C1782017	unknown
SOAP.k55.C1787025	unknown
SOAP.k55.C1788467	unknown
SOAP.k55.C1789117	unknown
SOAP.k55.C1789775	unknown
SOAP.k55.C1790897	unknown
SOAP.k55.C1791107	unknown
SOAP.k55.C1792823	unknown
SOAP.k55.C1793681	unknown
SOAP.k55.C1794567	unknown
SOAP.k55.C1797123	unknown
SOAP.k55.C1802139	unknown
SOAP.k55.C1804956	unknown
SOAP.k55.C1805366	unknown
SOAP.k55.C1807211	unknown
SOAP.k55.C1809099	unknown
SOAP.k55.C1810773	unknown
SOAP.k55.C1811775	unknown
SOAP.k55.C1811859	unknown
SOAP.k55.C1814905	unknown
SOAP.k55.C1818977	unknown
SOAP.k55.C1823095	unknown
SOAP.k55.C1825993	unknown
SOAP.k55.C1827111	unknown
SOAP.k55.C1829147	unknown
SOAP.k55.C1833219	unknown
SOAP.k55.C1834177	unknown
SOAP.k55.C1841473	unknown
SOAP.k55.C1843065	unknown
SOAP.k55.C1844379	unknown
SOAP.k55.C1846797	unknown
SOAP.k55.C1847133	unknown
SOAP.k55.C1848579	unknown
SOAP.k55.C1848961	unknown
SOAP.k55.C1850025	unknown
SOAP.k55.C1850669	unknown
SOAP.k55.C1856767	unknown
SOAP.k55.C1857515	unknown
SOAP.k55.C1858001	unknown
SOAP.k55.C1859185	unknown
SOAP.k55.C1860429	unknown
SOAP.k55.C1863555	unknown
SOAP.k55.C1865237	unknown
SOAP.k55.C1865813	unknown
SOAP.k55.C1866353	unknown
SOAP.k55.C1869195	unknown
SOAP.k55.C1870489	unknown
SOAP.k55.C1871103	unknown
SOAP.k55.C1873033	unknown
SOAP.k55.C1873393	unknown
SOAP.k55.C1874417	unknown
SOAP.k55.C1875393	unknown
SOAP.k55.C1877705	unknown
SOAP.k55.C1878727	unknown
SOAP.k55.C1882113	unknown
SOAP.k55.C1885959	unknown
SOAP.k55.C1890913	unknown
SOAP.k55.C1892537	unknown
SOAP.k55.C1892615	unknown
SOAP.k55.C1896809	unknown
SOAP.k55.C1897417	unknown
SOAP.k55.C1898823	unknown
SOAP.k55.C1901751	unknown
SOAP.k55.C1902161	unknown
SOAP.k55.C1904741	unknown
SOAP.k55.C1908741	unknown
SOAP.k55.C1909375	unknown
SOAP.k55.C1915375	unknown
SOAP.k55.C1915659	unknown
SOAP.k55.C1919615	unknown
SOAP.k55.C1919773	unknown
SOAP.k55.C1920339	unknown
SOAP.k55.C1924329	unknown
SOAP.k55.C1924831	unknown
SOAP.k55.C1925341	unknown
SOAP.k55.C1931215	unknown
SOAP.k55.C1933125	unknown
SOAP.k55.C1934767	unknown
SOAP.k55.C1936365	unknown
SOAP.k55.C1937081	unknown
SOAP.k55.C1939343	unknown
SOAP.k55.C1939823	unknown
SOAP.k55.C1940199	unknown
SOAP.k55.C1941417	unknown
SOAP.k55.C1941507	unknown
SOAP.k55.C1941803	unknown
SOAP.k55.C1945265	unknown
SOAP.k55.C1946879	unknown
SOAP.k55.C1950187	unknown
SOAP.k55.C1954475	unknown
SOAP.k55.C1956480	unknown
SOAP.k55.C1960018	unknown
SOAP.k55.C1960886	unknown
SOAP.k55.C1964126	unknown
SOAP.k55.C1968666	unknown
SOAP.k55.C1969000	unknown
SOAP.k55.C1970994	unknown
SOAP.k55.C1972560	unknown
SOAP.k55.C1972970	unknown
SOAP.k55.C1973742	unknown
SOAP.k55.C1975026	unknown
SOAP.k55.C1976340	unknown
SOAP.k55.C1976416	unknown
SOAP.k55.C1977280	unknown
SOAP.k55.C1977526	unknown
SOAP.k55.C1979318	unknown
SOAP.k55.C1980728	unknown
SOAP.k55.C1980972	unknown
SOAP.k55.C1987714	unknown
SOAP.k55.C1989608	unknown
SOAP.k55.C1990410	unknown
SOAP.k55.C1991898	unknown
SOAP.k55.C1994058	unknown
SOAP.k55.C1995190	unknown
SOAP.k55.C1995608	unknown
SOAP.k55.C1997666	unknown
SOAP.k55.C2000332	unknown
SOAP.k55.C2002112	unknown
SOAP.k55.C2002212	unknown
SOAP.k55.C2003360	unknown
SOAP.k55.C2003726	unknown
SOAP.k55.C2003748	unknown
SOAP.k55.C2004740	unknown
SOAP.k55.C2004860	unknown
SOAP.k55.C2005288	unknown
SOAP.k55.C2009177	unknown
SOAP.k55.C2011157	unknown
SOAP.k55.C2014137	unknown
SOAP.k55.C2014385	unknown
SOAP.k55.C2016303	unknown
SOAP.k55.C2018445	unknown
SOAP.k55.C2020173	unknown
SOAP.k55.C2020677	unknown
SOAP.k55.C2021433	unknown
SOAP.k55.C2023959	unknown
SOAP.k55.C2025111	unknown
SOAP.k55.C2026231	unknown
SOAP.k55.C2027359	unknown
SOAP.k55.C2031299	unknown
SOAP.k55.C2032557	GO:0016020
SOAP.k55.C2041718	unknown
SOAP.k55.C2042740	unknown
SOAP.k55.C2044206	unknown
SOAP.k55.C2046940	unknown
SOAP.k55.C2047628	unknown
SOAP.k55.C2048058	unknown
SOAP.k55.C2048458	unknown
SOAP.k55.C2050470	unknown
SOAP.k55.C2050540	unknown
SOAP.k55.C2052706	unknown
SOAP.k55.C2053382	unknown
SOAP.k55.C2053764	unknown
SOAP.k55.C2053912	unknown
SOAP.k55.C2055412	unknown
SOAP.k55.C2056808	unknown
SOAP.k55.C2060971	unknown
SOAP.k55.C2066765	unknown
SOAP.k55.C2070845	unknown
SOAP.k55.C2072189	unknown
SOAP.k55.C2072419	unknown
SOAP.k55.C2075939	unknown
SOAP.k55.C2075945	unknown
SOAP.k55.C2077799	unknown
SOAP.k55.C2078443	unknown
SOAP.k55.C2083065	unknown
SOAP.k55.C2083111	unknown
SOAP.k55.C2084751	unknown
SOAP.k55.C2086109	unknown
SOAP.k55.C2087703	unknown
SOAP.k55.C2088645	unknown
SOAP.k55.C2090289	unknown
SOAP.k55.C2090517	unknown
SOAP.k55.C2091741	unknown
SOAP.k55.C2093177	unknown
SOAP.k55.C2095329	unknown
SOAP.k55.C2095365	unknown
SOAP.k55.C2095947	unknown
SOAP.k55.C2096387	unknown
SOAP.k55.C2096409	unknown
SOAP.k55.C2096735	unknown
SOAP.k55.C2097927	unknown
SOAP.k55.C2099117	unknown
SOAP.k55.C2101481	unknown
SOAP.k55.C2101791	unknown
SOAP.k55.C2101923	unknown
SOAP.k55.C2103549	unknown
SOAP.k55.C2104743	unknown
SOAP.k55.C2104819	unknown
SOAP.k55.C2105727	unknown
SOAP.k55.C2107373	unknown
SOAP.k55.C2108077	unknown
SOAP.k55.C2111819	unknown
SOAP.k55.C2114609	unknown
SOAP.k55.C2115509	unknown
SOAP.k55.C2115863	unknown
SOAP.k55.C2118035	unknown
SOAP.k55.C2121007	unknown
SOAP.k55.C2121901	unknown
SOAP.k55.C2124871	unknown
SOAP.k55.C2127051	unknown
SOAP.k55.C2128055	unknown
SOAP.k55.C2128259	unknown
SOAP.k55.C2130183	unknown
SOAP.k55.C2132979	unknown
SOAP.k55.C2133035	unknown
SOAP.k55.C2134337	unknown
SOAP.k55.C2145237	unknown
SOAP.k55.C2145749	unknown
SOAP.k55.C2146911	unknown
SOAP.k55.C2147063	unknown
SOAP.k55.C2147433	unknown
SOAP.k55.C2147673	unknown
SOAP.k55.C2148357	unknown
SOAP.k55.C2148836	unknown
SOAP.k55.C2149946	unknown
SOAP.k55.C2150990	unknown
SOAP.k55.C2151250	unknown
SOAP.k55.C2153018	unknown
SOAP.k55.C2154214	unknown
SOAP.k55.C2155072	unknown
SOAP.k55.C2155108	unknown
SOAP.k55.C2155330	unknown
SOAP.k55.C2157366	unknown
SOAP.k55.C2159286	unknown
SOAP.k55.C2162510	unknown
SOAP.k55.C2165208	unknown
SOAP.k55.C2169452	unknown
SOAP.k55.C2169496	unknown
SOAP.k55.C2170030	unknown
SOAP.k55.C2172658	unknown
SOAP.k55.C2174612	unknown
SOAP.k55.C2178338	unknown
SOAP.k55.C2179382	unknown
SOAP.k55.C2181986	unknown
SOAP.k55.C2182730	unknown
SOAP.k55.C2183328	unknown
SOAP.k55.C2183856	unknown
SOAP.k55.C2184058	unknown
SOAP.k55.C2186722	unknown
SOAP.k55.C2187276	unknown
SOAP.k55.C2189908	unknown
SOAP.k55.C2190716	unknown
SOAP.k55.C2191654	unknown
SOAP.k55.C2192094	unknown
SOAP.k55.C2193388	unknown
SOAP.k55.C2193598	unknown
SOAP.k55.C2194348	unknown
SOAP.k55.C2195020	unknown
SOAP.k55.C2196044	unknown
SOAP.k55.C2196952	unknown
SOAP.k55.C2200874	unknown
SOAP.k55.C2203058	unknown
SOAP.k55.C2203348	unknown
SOAP.k55.C2204618	unknown
SOAP.k55.C2205616	unknown
SOAP.k55.C2206208	unknown
SOAP.k55.C2208080	unknown
SOAP.k55.C2210612	unknown
SOAP.k55.C2210634	unknown
SOAP.k55.C2211474	unknown
SOAP.k55.C2211812	unknown
SOAP.k55.C2214378	unknown
SOAP.k55.C2215818	unknown
SOAP.k55.C2215926	unknown
SOAP.k55.C2217102	unknown
SOAP.k55.C2217436	unknown
SOAP.k55.C2217974	unknown
SOAP.k55.C2219104	unknown
SOAP.k55.C2220270	unknown
SOAP.k55.C2222178	unknown
SOAP.k55.C2222680	unknown
SOAP.k55.C2222940	unknown
SOAP.k55.C2223762	unknown
SOAP.k55.C2223984	unknown
SOAP.k55.C2223988	unknown
SOAP.k55.C2224664	unknown
SOAP.k55.C2227092	unknown
SOAP.k55.C2228690	unknown
SOAP.k55.C2229878	unknown
SOAP.k55.C2230404	unknown
SOAP.k55.C2232626	unknown
SOAP.k55.C2233038	unknown
SOAP.k55.C2233484	unknown
SOAP.k55.C2233998	unknown
SOAP.k55.C2234362	unknown
SOAP.k55.C2235212	unknown
SOAP.k55.C2235440	unknown
SOAP.k55.C2236306	unknown
SOAP.k55.C2236530	unknown
SOAP.k55.C2238172	unknown
SOAP.k55.C2239078	unknown
SOAP.k55.C2239150	unknown
SOAP.k55.C2239830	unknown
SOAP.k55.C2240398	unknown
SOAP.k55.C2240894	unknown
SOAP.k55.C2242408	unknown
SOAP.k55.C2244326	unknown
SOAP.k55.C2244448	unknown
SOAP.k55.C2247548	unknown
SOAP.k55.C2249440	unknown
SOAP.k55.C2251170	unknown
SOAP.k55.C2252308	unknown
SOAP.k55.C2253940	unknown
SOAP.k55.C2257044	unknown
SOAP.k55.C2260118	unknown
SOAP.k55.C2261672	unknown
SOAP.k55.C2261736	unknown
SOAP.k55.C2262984	unknown
SOAP.k55.C2264420	unknown
SOAP.k55.C2264856	unknown
SOAP.k55.C2265804	unknown
SOAP.k55.C2266211	unknown
SOAP.k55.C2267551	unknown
SOAP.k55.C2268129	unknown
SOAP.k55.C2269027	unknown
SOAP.k55.C2269271	unknown
SOAP.k55.C2270219	unknown
SOAP.k55.C2270749	unknown
SOAP.k55.C2270841	unknown
SOAP.k55.C2271533	unknown
SOAP.k55.C2271579	unknown
SOAP.k55.C2271889	unknown
SOAP.k55.C2272251	unknown
SOAP.k55.C2273411	unknown
SOAP.k55.C2273951	unknown
SOAP.k55.C2275149	unknown
SOAP.k55.C2275191	unknown
SOAP.k55.C2275243	unknown
SOAP.k55.C2276245	unknown
SOAP.k55.C2276439	unknown
SOAP.k55.C2278537	unknown
SOAP.k55.C2281481	unknown
SOAP.k55.C2282565	unknown
SOAP.k55.C2282727	unknown
SOAP.k55.C2283219	unknown
SOAP.k55.C2286177	unknown
SOAP.k55.C2287319	unknown
SOAP.k55.C2287557	unknown
SOAP.k55.C2289593	unknown
SOAP.k55.C2290351	unknown
SOAP.k55.C2295343	unknown
SOAP.k55.C2295859	unknown
SOAP.k55.C2296723	unknown
SOAP.k55.C2297851	unknown
SOAP.k55.C2298189	unknown
SOAP.k55.C2299129	unknown
SOAP.k55.C2304649	unknown
SOAP.k55.C2304779	unknown
SOAP.k55.C2307613	unknown
SOAP.k55.C2307999	unknown
SOAP.k55.C2309955	unknown
SOAP.k55.C2310105	unknown
SOAP.k55.C2310629	unknown
SOAP.k55.C2311175	unknown
SOAP.k55.C2311785	unknown
SOAP.k55.C2313499	unknown
SOAP.k55.C2314635	unknown
SOAP.k55.C2316415	unknown
SOAP.k55.C2318617	unknown
SOAP.k55.C2319331	unknown
SOAP.k55.C2319341	unknown
SOAP.k55.C2321681	unknown
SOAP.k55.C2322299	unknown
SOAP.k55.C2322991	unknown
SOAP.k55.C2323583	unknown
SOAP.k55.C2325015	unknown
SOAP.k55.C2325805	unknown
SOAP.k55.C2326713	unknown
SOAP.k55.C2326733	unknown
SOAP.k55.C2327353	unknown
SOAP.k55.C2328829	unknown
SOAP.k55.C2331335	unknown
SOAP.k55.C2331735	unknown
SOAP.k55.C2332203	unknown
SOAP.k55.C2332799	unknown
SOAP.k55.C2333741	unknown
SOAP.k55.C2335427	unknown
SOAP.k55.C2338083	unknown
SOAP.k55.C2341606	unknown
SOAP.k55.C2342039	unknown
SOAP.k55.C2343493	unknown
SOAP.k55.C2344325	unknown
SOAP.k55.C2345509	unknown
SOAP.k55.C2345857	unknown
SOAP.k55.C2349995	unknown
SOAP.k55.C2354923	unknown
SOAP.k55.C2355014	unknown
SOAP.k55.C2356204	unknown
SOAP.k55.C2358648	unknown
SOAP.k55.C2360148	unknown
SOAP.k55.C2360902	unknown
SOAP.k55.C2361050	unknown
SOAP.k55.C2362278	unknown
SOAP.k55.C2363288	unknown
SOAP.k55.C2364488	unknown
SOAP.k55.C2368076	unknown
SOAP.k55.C2368986	unknown
SOAP.k55.C2369714	unknown
SOAP.k55.C2370696	unknown
SOAP.k55.C2371344	unknown
SOAP.k55.C2371734	unknown
SOAP.k55.C2371758	unknown
SOAP.k55.C2372186	unknown
SOAP.k55.C2372730	unknown
SOAP.k55.C2372924	unknown
SOAP.k55.C2373076	unknown
SOAP.k55.C2374122	unknown
SOAP.k55.C2375662	unknown
SOAP.k55.C2378630	unknown
SOAP.k55.C2380164	unknown
SOAP.k55.C2382044	unknown
SOAP.k55.C2382138	unknown
SOAP.k55.C2383652	unknown
SOAP.k55.C2383770	unknown
SOAP.k55.C2383972	unknown
SOAP.k55.C2385888	unknown
SOAP.k55.C2386852	unknown
SOAP.k55.C2388134	unknown
SOAP.k55.C2389162	unknown
SOAP.k55.C2389924	unknown
SOAP.k55.C2390366	unknown
SOAP.k55.C2394056	unknown
SOAP.k55.C2394874	unknown
SOAP.k55.C2396440	unknown
SOAP.k55.C2397784	unknown
SOAP.k55.C2398114	unknown
SOAP.k55.C2398278	unknown
